Data type,Cancer group/site,Year,Sex,Age group (years),Count
Projections,Melanoma of the skin,2023,Males,60-64,54
Projections,Melanoma of the skin,2023,Females,60-64,26
Projections,Melanoma of the skin,2023,Persons,60-64,80
Projections,Melanoma of the skin,2023,Males,65-69,85
Projections,Melanoma of the skin,2023,Females,65-69,36
Projections,Melanoma of the skin,2023,Persons,65-69,121
Projections,Melanoma of the skin,2023,Males,70-74,113
Projections,Melanoma of the skin,2023,Females,70-74,54
Projections,Melanoma of the skin,2023,Persons,70-74,167
Projections,Melanoma of the skin,2023,Males,75-79,173
Projections,Melanoma of the skin,2023,Females,75-79,75
Projections,Melanoma of the skin,2023,Persons,75-79,248
Projections,Melanoma of the skin,2023,Males,80-84,151
Projections,Melanoma of the skin,2023,Females,80-84,66
Projections,Melanoma of the skin,2023,Persons,80-84,217
Projections,Melanoma of the skin,2023,Males,85-89,131
Projections,Melanoma of the skin,2023,Females,85-89,72
Projections,Melanoma of the skin,2023,Persons,85-89,203
Projections,Melanoma of the skin,2023,Males,90+,110
Projections,Melanoma of the skin,2023,Females,90+,72
Projections,Melanoma of the skin,2023,Persons,90+,182
Projections,Melanoma of the skin,2023,Males,All ages combined,905
Projections,Melanoma of the skin,2023,Females,All ages combined,453
Projections,Melanoma of the skin,2023,Persons,All ages combined,"1,358"
Projections,Melanoma of the skin,2024,Females,20-24,1
Projections,Melanoma of the skin,2024,Persons,20-24,1
Projections,Melanoma of the skin,2024,Males,30-34,2
Projections,Melanoma of the skin,2024,Females,30-34,1
Projections,Melanoma of the skin,2024,Persons,30-34,3
Projections,Melanoma of the skin,2024,Males,35-39,5
Projections,Melanoma of the skin,2024,Females,35-39,4
Projections,Melanoma of the skin,2024,Persons,35-39,9
Projections,Melanoma of the skin,2024,Males,40-44,3
Projections,Melanoma of the skin,2024,Females,40-44,6
Projections,Melanoma of the skin,2024,Persons,40-44,9
Projections,Melanoma of the skin,2024,Males,45-49,12
Projections,Melanoma of the skin,2024,Females,45-49,11
Projections,Melanoma of the skin,2024,Persons,45-49,23
Projections,Melanoma of the skin,2024,Males,50-54,23
Projections,Melanoma of the skin,2024,Females,50-54,7
Projections,Melanoma of the skin,2024,Persons,50-54,30
Projections,Melanoma of the skin,2024,Males,55-59,30
Projections,Melanoma of the skin,2024,Females,55-59,12
Projections,Melanoma of the skin,2024,Persons,55-59,42
Projections,Melanoma of the skin,2024,Males,60-64,48
Projections,Melanoma of the skin,2024,Females,60-64,23
Projections,Melanoma of the skin,2024,Persons,60-64,71
Projections,Melanoma of the skin,2024,Males,65-69,81
Projections,Melanoma of the skin,2024,Females,65-69,35
Projections,Melanoma of the skin,2024,Persons,65-69,116
Projections,Melanoma of the skin,2024,Males,70-74,108
Projections,Melanoma of the skin,2024,Females,70-74,53
Projections,Melanoma of the skin,2024,Persons,70-74,161
Projections,Melanoma of the skin,2024,Males,75-79,176
Projections,Melanoma of the skin,2024,Females,75-79,79
Projections,Melanoma of the skin,2024,Persons,75-79,255
Projections,Melanoma of the skin,2024,Males,80-84,153
Projections,Melanoma of the skin,2024,Females,80-84,67
Projections,Melanoma of the skin,2024,Persons,80-84,220
Projections,Melanoma of the skin,2024,Males,85-89,136
Projections,Melanoma of the skin,2024,Females,85-89,75
Projections,Melanoma of the skin,2024,Persons,85-89,211
Projections,Melanoma of the skin,2024,Males,90+,115
Projections,Melanoma of the skin,2024,Females,90+,74
Projections,Melanoma of the skin,2024,Persons,90+,189
Projections,Melanoma of the skin,2024,Males,All ages combined,892
Projections,Melanoma of the skin,2024,Females,All ages combined,448
Projections,Melanoma of the skin,2024,Persons,All ages combined,"1,340"
